Stall_no,Market_Category,Loyalty_customer,Product_Category,Grade,Demand,Discount_avail,charges_1,charges_2 (%),Minimum_price,Maximum_price,Selling_Price
28,256,1,0,0,23,0,361,11,4018.0,27827.0,16260.257475
32,443,1,1,0,44,0,265,15,6654.0,9677.0,8388.7164
26,358,1,4,3,89,0,621,5,2097.0,6919.0,5057.36
15,416,0,7,2,64,0,106,7,3841.0,10274.0,7096.7556
28,268,1,2,2,79,0,166,8,2458.0,5137.0,3926.8746
1,397,1,6,0,78,0,304,7,4758.0,6269.0,5763.1464
8,87,1,4,0,68,1,310,9,4276.0,6443.0,884.86992
10,446,0,6,0,35,0,317,12,5258.0,6888.0,6381.296775
12,14,1,1,0,4,0,306,6,6405.0,9111.0,8067.843134999999
40,441,0,6,0,71,0,296,14,5439.0,8283.0,7094.9439
7,186,1,7,0,97,0,118,6,6567.0,9291.0,7935.8146560000005
35,451,1,8,0,79,0,198,2,5161.0,6390.0,5914.9134
1,453,1,0,0,49,0,149,14,2849.0,4195.0,3893.8488479999996
31,175,0,8,0,81,1,100,3,8086.0,10413.0,1382.6395968
38,162,1,5,1,83,0,279,13,3664.0,5189.0,4643.407999999999
23,452,0,3,0,34,0,235,6,7198.0,9691.0,8662.858575
4,103,0,6,0,80,1,347,11,10285.0,13883.0,1824.64402125
21,55,1,5,0,97,1,210,16,2380.0,5390.0,606.3243647999999
32,3,1,9,0,64,0,251,12,3644.0,5183.0,4623.102
4,235,1,5,2,39,1,201,16,1233.0,5591.0,541.4120775
50,30,1,2,0,64,0,113,16,962.0,4045.0,2594.3049
31,175,1,7,0,56,1,130,7,10866.0,15176.0,1961.3827944000002
37,58,0,2,1,94,0,134,13,2849.0,4198.0,3609.346048
43,451,1,5,0,60,1,265,13,4933.0,6389.0,869.9789099999999
39,326,0,6,0,77,0,225,12,2997.0,6241.0,4801.0446
14,166,1,9,0,45,0,293,17,2599.0,3468.0,3310.337376
44,3,1,1,0,35,0,250,12,2430.0,4018.0,3469.175325
15,211,0,6,0,85,0,220,10,5307.0,8487.0,7021.31584
5,444,1,0,1,41,0,395,17,3989.0,5606.0,5167.375776
47,443,1,0,0,46,0,352,11,9192.0,14599.0,12182.122223999999
43,447,1,4,0,97,0,641,17,2906.0,4515.0,4295.057536
40,65,1,1,2,14,0,324,14,3022.0,4609.0,4144.425515999999
31,23,1,2,2,96,0,121,13,1780.0,3103.0,2528.724352
24,445,1,7,0,58,0,139,9,6967.0,9852.0,8501.311152
18,87,1,5,0,72,0,269,12,4953.0,6793.0,6087.5595
20,93,1,5,1,72,0,286,15,1121.0,4846.0,3241.2402
20,149,0,1,0,13,0,322,7,7162.0,9599.0,1306.12487445
32,453,1,5,0,44,0,270,9,2871.0,4382.0,3876.6098880000004
25,3,0,0,0,86,1,394,11,1908.0,3131.0,431.1413568
11,113,1,7,0,16,0,118,9,2823.0,9274.5,3629.7969840000005
6,358,1,3,3,81,0,213,8,9479.0,15418.0,12488.990976000001
14,62,1,2,0,65,0,147,13,3875.0,12637.0,8329.5927
3,35,1,9,2,23,0,254,13,1120.0,3470.0,2545.60005
36,358,1,5,3,60,0,278,15,4419.0,13203.0,8897.42005
2,437,1,1,0,68,0,304,11,6703.0,9711.0,8434.8297
19,39,1,9,3,20,0,222,11,3663.0,10364.0,7080.237775
49,358,0,4,3,13,0,473,10,3322.0,7739.0,6008.429097
35,62,1,5,0,62,0,225,16,2082.0,6663.0,4558.455
7,149,1,6,0,27,1,220,14,3182.0,4692.0,622.81555875
47,447,0,7,0,47,0,128,6,3670.0,8099.0,5977.527408
10,55,0,4,0,25,0,627,5,4595.0,5951.0,5887.8834
3,151,1,5,0,87,0,249,14,2299.0,15639.0,9097.639936
34,30,0,8,0,4,0,137,14,1212.0,2077.0,1783.131669
12,92,0,6,0,6,0,283,14,1121.0,1883.5,4996.090341
13,13,1,6,3,3,0,309,9,246.0,1690.0,1277.742213
20,98,1,9,0,72,0,248,15,1109.0,2544.0,2056.4676
12,15,0,4,2,5,0,545,12,5177.0,6859.0,6569.562978
38,403,1,5,0,7,0,283,15,2221.0,3070.0,2932.176753
49,63,0,6,1,97,0,297,9,1421.0,7950.0,4914.911232
37,451,1,7,0,44,1,133,6,4325.0,6153.0,801.1108656
3,447,1,1,0,22,0,310,6,6065.0,8171.0,7413.689325
47,452,0,7,0,78,0,103,6,2850.0,4029.0,3509.1144
21,65,1,6,2,40,0,217,13,5349.0,7176.0,6341.6681
28,24,0,5,0,35,0,202,17,3967.0,4870.0,4616.439975
9,211,0,4,0,14,1,477,16,5228.0,8128.0,1074.7445148
28,65,1,8,2,95,0,110,3,2271.0,3610.0,3007.440128
8,165,0,3,0,57,0,248,8,1646.0,2435.0,2275.473168
36,452,0,5,0,57,0,202,15,5051.0,6883.0,3036.4778340000003
21,149,1,3,0,37,0,237,7,2818.0,4317.0,3797.4825
48,14,1,3,0,48,0,248,6,4257.0,5909.0,5299.91208
24,211,1,8,0,36,0,146,8,2648.0,4335.0,3631.189275
6,58,1,7,1,90,0,102,7,3180.0,4501.0,3888.379264
14,450,0,4,0,84,0,644,5,879.0,2631.0,2365.321728
16,447,0,2,0,15,0,100,16,4631.0,9796.0,7324.307495999999
16,144,1,6,0,35,0,307,7,12018.0,16983.0,14780.605875
50,3,0,6,0,29,0,289,6,1853.0,2382.0,2401.750575
31,268,0,9,2,18,1,296,11,1068.0,3817.5,360.24297210000003
43,104,1,0,0,99,0,384,16,1217.0,5253.0,3571.9918079999998
6,152,0,4,0,73,0,545,6,7765.0,10622.0,9646.5798
27,199,1,7,0,78,0,140,6,10039.0,13598.0,11845.9341
19,320,0,0,0,22,0,380,14,786.0,3764.0,2651.53455
28,358,0,0,3,37,0,399,16,2631.0,9939.0,6677.32485
13,452,1,4,0,50,1,492,10,3664.0,4797.0,704.4718392000001
2,23,1,4,2,91,0,585,13,1184.0,2616.0,2451.650432
19,14,0,4,0,56,0,558,9,4290.0,5946.0,5644.254096
23,94,0,7,0,47,0,120,7,1095.0,6507.0,3898.5485759999997
46,205,1,8,0,83,0,107,4,2075.0,2877.0,2546.780544
48,39,1,9,3,14,0,207,10,2967.0,14536.0,3663.7363840000003
10,94,0,2,2,95,0,131,16,1841.0,7583.0,4780.692224
19,358,1,4,3,12,0,631,6,5096.0,12165.0,9265.753331999998
8,60,1,7,3,63,0,115,7,182.0,3272.0,1824.7779
43,104,0,4,0,30,0,579,10,2345.0,5389.0,4438.745325
25,447,1,9,0,4,0,402,15,5832.0,7892.0,7120.5778709999995
50,3,0,9,0,65,1,225,17,1650.0,2571.0,347.354865
6,165,1,8,0,99,0,103,5,1981.0,2874.0,2495.253376
50,57,1,7,0,18,0,105,7,3401.0,7448.0,5532.74667
14,101,0,8,0,32,0,175,5,1223.0,1703.0,1634.633175
33,451,1,9,0,80,0,274,16,5428.0,7180.0,6439.857975
3,211,1,4,0,27,0,555,5,6967.0,10450.0,9244.680375
32,39,1,8,3,70,0,165,3,5129.0,9060.0,7189.0137
30,147,1,0,2,93,0,355,12,1282.0,7614.0,2731.9846399999997
13,14,1,8,0,33,1,125,11,4685.0,6168.0,831.53644875
28,220,1,1,0,53,0,331,15,5833.0,8048.0,7235.305776
32,39,0,8,3,39,0,162,2,2136.0,5721.0,4081.061775
6,268,1,7,2,65,0,137,5,819.0,3437.0,2243.3994
46,74,1,3,0,62,0,225,7,6032.0,8164.0,7254.6903
10,58,0,8,1,67,0,120,11,3427.0,4375.0,3985.0371
9,70,1,9,2,7,1,207,12,1119.0,4942.0,486.1223829
48,65,1,1,2,20,0,281,7,3097.0,4389.0,3936.02105
15,101,1,6,0,8,0,249,7,1389.0,1884.0,1886.4613350000002
16,55,1,5,0,52,0,213,17,1824.0,3142.0,2682.938592
37,30,1,1,0,14,0,266,8,898.0,2972.0,2202.329745
50,452,0,7,0,3,0,100,6,4205.0,6065.0,5237.556192
26,403,0,0,0,71,0,388,14,1509.0,2882.0,2560.7043
14,416,1,4,2,75,0,494,5,4021.0,12175.0,8510.0895
33,358,1,6,3,97,0,312,8,7847.0,12746.0,10463.858944
31,23,1,4,2,70,0,611,15,1987.0,3418.0,3284.3745
25,471,1,7,1,32,0,123,9,2151.0,3308.0,2847.8226
2,470,0,9,0,68,0,251,10,2563.0,3814.0,3408.2631
46,94,0,8,2,7,0,122,10,1041.0,3604.0,2446.575318
48,39,1,8,3,45,0,190,10,3785.0,7931.0,6015.115296
7,65,1,5,2,36,0,261,16,2572.0,4089.0,3587.837925
43,129,0,2,0,49,0,112,5,1254.0,3921.0,2683.5049440000003
18,471,0,4,2,1,1,585,9,2152.0,3185.0,488.3361615
34,177,1,8,0,66,0,122,6,6309.0,9938.0,8167.8663
12,55,0,2,0,16,1,133,9,3369.0,4055.0,577.1932749
12,137,1,0,0,30,0,398,11,3606.0,6512.0,5448.9036
31,446,1,6,0,93,1,348,9,4657.0,6259.0,859.0849344000001
19,24,1,8,0,55,0,160,3,4922.0,6129.0,5650.762176
19,450,0,1,0,76,1,280,12,1065.0,2935.0,338.9364
2,443,0,0,0,16,0,352,14,3077.0,4819.0,4305.099447
8,58,1,7,0,14,0,132,8,3472.0,9952.0,4300.399917
28,320,1,0,0,100,0,374,12,9289.0,15085.0,12292.66855
47,443,1,0,0,41,0,382,13,3610.0,9846.5,4559.590656
7,3,0,8,0,36,1,193,10,2607.0,4608.0,569.18995875
23,358,1,6,3,20,0,318,12,10951.0,18197.0,14574.026475
34,23,1,0,2,71,1,376,16,1765.0,5991.0,632.6397
35,38,0,5,3,28,0,205,13,3622.0,10583.0,7298.438175
33,283,0,0,0,86,0,384,16,2480.0,10350.0,6711.206656
5,268,0,5,2,56,0,231,14,2495.0,4063.0,3492.0966240000002
1,124,0,6,0,21,0,262,7,2224.0,3421.0,3078.7638
9,358,0,7,3,5,0,149,6,2680.0,12445.0,7715.2683959999995
34,3,1,8,0,4,0,123,6,1645.0,2703.0,2298.07017
16,14,0,9,0,68,1,205,11,2772.0,3795.0,518.5783349999999
20,74,1,5,0,44,0,213,12,5771.0,8771.0,7444.776528
47,468,0,8,2,30,0,199,8,3797.0,5169.0,4673.876025
6,441,1,5,0,84,0,284,12,3234.0,4217.0,3956.168832
43,104,1,8,0,82,0,157,9,2423.0,7197.0,4899.742848
14,444,0,6,2,97,0,265,14,7641.0,9673.0,8805.468671999999
23,443,1,5,0,41,0,259,16,3565.0,4680.0,4360.01616
41,61,0,8,0,62,0,127,10,11431.0,15854.0,13645.3086
12,186,1,9,2,47,0,262,16,2859.0,3960.0,3653.4274560000003
20,55,1,4,0,74,0,617,17,2417.0,5417.0,4495.2534
23,469,0,0,0,69,1,396,11,4995.0,6745.0,931.4603099999999
41,452,1,3,0,68,0,214,7,6036.0,7125.0,6731.1189
1,113,0,9,0,48,0,284,14,1432.0,3339.0,2655.733824
18,441,0,9,0,31,0,253,17,3145.0,4844.0,4243.654275
8,14,1,3,0,47,0,253,7,5672.0,7730.0,6914.154384
11,65,1,2,2,31,0,107,6,2167.0,3859.0,3114.005475
26,152,0,7,0,22,0,147,6,2215.0,3741.0,3118.973025
16,452,1,9,0,46,0,271,13,4885.0,6785.0,6074.463024000001
50,3,1,2,0,49,0,134,5,2237.0,3982.0,3224.28168
24,74,0,6,0,27,1,222,14,3138.0,4393.0,597.41821125
30,14,1,5,0,51,0,245,16,3605.0,4919.0,4484.931552
37,363,0,7,3,27,0,132,7,457.0,1356.0,1036.532175
33,57,0,6,0,19,0,335,6,4053.0,8616.0,6672.63267
14,177,1,9,0,75,0,205,13,8267.0,14493.0,6108.4236975
22,437,1,8,0,24,0,189,3,4716.0,6019.0,5544.214725
12,443,0,0,0,72,0,367,12,5915.0,8024.0,7271.4114
50,57,1,5,0,30,0,243,12,3103.0,6545.0,5060.108025
23,121,0,3,0,44,0,184,3,2306.0,6241.5,3771.2584799999995
5,99,1,2,0,46,1,126,13,644.0,5938.0,509.9075712
50,162,1,1,1,75,0,286,8,4024.0,5748.0,5124.1509
40,149,1,5,0,3,0,289,12,7142.0,9818.0,8778.302082
31,358,1,1,3,73,0,280,14,4155.0,16730.0,10629.7488
30,68,0,5,0,13,0,287,14,1111.0,2233.0,1961.1438660000001
31,451,1,4,0,60,0,482,13,8552.0,11578.0,10322.4782
8,358,1,0,3,52,0,360,12,8576.0,11477.0,10331.979408
9,389,1,5,2,8,1,277,12,2430.0,6379.0,702.94819815
3,205,0,9,0,77,0,223,12,2188.0,3172.0,2877.1578
3,198,0,9,2,27,0,293,13,4715.0,6652.0,5968.930275
42,403,0,0,0,41,0,371,14,2409.0,3529.0,3322.757376
31,103,1,9,1,91,0,290,12,7889.0,13300.0,10740.290176
42,447,1,2,0,79,0,164,14,4471.0,6821.0,5759.721
31,451,1,7,0,76,0,106,6,4554.0,6752.0,5704.7661
41,58,1,6,0,65,1,304,10,4053.0,5598.0,762.448005
1,397,1,3,0,8,1,259,5,4861.0,7888.0,995.40394965
21,23,1,7,2,45,0,143,9,1810.0,4268.0,6902.658431999999
29,56,1,1,0,78,0,264,9,456.0,648.0,808.335
18,30,1,7,0,72,0,113,8,2910.0,4060.0,3564.7821
9,452,1,3,0,76,1,278,8,5050.0,6478.0,897.9215849999999
33,452,1,4,0,90,1,589,15,5207.0,6734.0,971.0811264
15,230,1,9,0,50,0,284,10,7990.0,11251.0,9850.669632
12,147,0,4,2,18,1,499,10,1097.0,2835.0,370.00849545
31,55,0,4,0,45,0,424,16,1764.0,3889.0,3289.829472
34,3,1,1,0,70,0,349,5,3005.0,5131.0,4374.8397
22,453,0,9,0,31,0,266,15,5192.0,7321.0,6515.5503
3,162,0,7,1,94,0,134,5,6511.0,9580.0,8065.677312000001
39,443,0,0,0,73,0,375,11,3317.0,4682.0,4335.111
2,90,1,3,0,52,0,271,9,461.0,908.0,950.0008320000001
5,73,1,0,0,46,0,398,12,2258.0,3097.0,3059.0062559999997
14,452,0,7,0,72,0,109,6,6807.0,8998.0,7936.0776
23,458,1,1,0,63,0,291,17,8977.0,13961.0,11661.705
22,0,0,5,0,67,1,245,14,2416.0,3756.0,495.341055
7,55,0,0,0,39,0,360,12,1693.0,3775.0,3089.5368
20,57,0,6,0,22,0,274,10,2354.0,4441.0,3665.71275
38,192,1,6,0,34,0,297,12,2236.0,6974.0,4895.261175
39,58,1,1,0,67,0,338,9,5662.0,7435.0,6823.4661
26,24,1,7,0,36,0,122,8,3512.0,4976.0,4358.4765
17,58,0,4,0,69,1,478,11,5123.0,6515.0,936.0549
44,471,1,7,2,8,0,102,5,2188.0,3207.0,2800.569915
8,442,1,8,1,42,0,148,5,5705.0,7451.0,6686.222544
7,447,1,5,0,24,0,268,16,5362.0,8108.0,6996.24555
5,65,0,8,2,95,1,187,11,3090.0,5044.0,629.5722047999999
9,55,0,7,0,14,0,101,6,2900.0,3997.0,3551.2148429999997
28,358,0,3,3,48,1,284,9,1578.0,12966.0,1127.1209615999999
5,350,1,1,1,60,1,257,8,4625.0,7788.0,948.43941375
24,165,1,5,0,13,0,216,12,2441.0,3740.0,3309.878979
42,14,1,9,0,15,0,217,15,4126.0,5801.0,5187.431205
5,11,1,4,3,83,0,506,8,516.0,1357.0,1422.4672
33,452,1,5,0,75,0,289,13,747.0,1071.0,1187.1882
22,3,1,7,0,90,0,128,9,3901.0,5261.0,4645.251072
2,3,1,8,0,74,0,148,2,1973.0,3743.0,2976.5043
13,93,1,0,1,92,0,350,14,4562.0,10721.0,7886.96832
16,137,1,7,0,28,0,104,7,3346.0,15639.0,9579.13215
32,460,1,5,3,56,0,206,17,320.0,411.0,568.458432
40,58,1,7,0,30,0,109,8,6113.0,7981.0,7143.7359
37,205,1,1,0,49,0,310,11,6128.0,8953.0,7808.493743999999
7,57,1,6,0,48,0,224,6,4802.0,7555.0,6365.210256
9,211,1,0,0,44,0,397,16,2643.0,4385.0,3891.553632
7,188,1,3,0,46,0,294,5,2328.0,3352.0,3115.353312
20,469,1,9,0,70,0,243,15,5447.0,7443.0,6630.6933
34,452,1,9,0,91,0,263,10,5277.0,6457.0,6047.513472
17,70,1,0,2,99,0,384,11,2063.0,3808.0,3274.8826879999997
17,23,1,6,2,73,0,281,11,2541.0,5039.0,4034.4183
48,14,0,8,0,47,0,163,11,2777.0,3957.0,3511.0843200000004
3,468,0,8,2,44,0,198,3,3928.0,5598.0,4930.670448
9,268,1,2,2,64,0,110,16,990.0,5249.0,3202.1451
10,24,1,1,0,48,0,289,17,6794.0,9585.0,8438.068512
20,443,1,6,0,58,1,255,13,4425.0,5712.0,794.3966136
37,39,1,8,3,49,0,181,7,3278.0,8435.0,6002.93376
38,458,0,2,0,6,1,102,16,9669.0,13261.0,1737.6272199
13,469,1,5,0,38,1,272,16,3733.0,4989.0,694.2570075
4,55,1,9,0,69,0,285,14,1700.0,4312.0,3262.2579
38,294,0,7,2,21,1,126,5,2168.0,5344.0,581.125545
2,231,1,4,2,46,0,572,14,6374.0,9130.0,8281.506959999999
33,24,1,7,0,99,0,120,5,7567.0,9678.0,8620.855936
40,452,1,2,0,59,0,110,17,3814.0,5733.0,4860.303696
5,452,0,5,0,100,0,281,17,2596.0,3776.0,3394.29055
6,121,0,2,0,4,0,170,16,435.0,1039.0,908.089182
48,62,1,2,0,88,1,165,14,1410.0,12543.0,1057.2437568
41,452,1,5,0,67,1,238,14,4991.0,6643.0,900.37629
23,423,0,4,0,50,0,638,9,4955.0,7660.0,6906.692448000001
19,23,0,1,2,28,1,336,12,772.0,1349.0,209.14133625
33,132,1,9,0,11,0,274,11,1280.0,8845.0,5341.535793
19,452,1,0,0,33,0,372,15,5611.0,7803.0,7071.33735
29,443,1,0,0,100,1,360,11,7629.0,5417.5,1430.66851125
36,24,1,5,0,92,0,243,16,2216.0,3032.0,2829.85472
21,3,1,5,0,10,0,275,16,2113.0,3009.0,2839.81599
6,129,1,4,0,40,0,485,5,2025.0,3750.0,3298.02635
6,37,0,2,2,9,0,132,9,5199.0,7162.0,6317.428194
18,58,1,7,1,61,0,105,12,3077.0,4021.0,3620.2716
34,460,1,1,3,44,0,317,16,283.0,420.0,664.778016
25,423,0,3,0,63,0,288,3,3299.0,7884.0,5822.3682
37,14,1,4,0,38,0,526,16,3180.0,4503.0,4362.715875
48,14,0,9,0,98,0,292,11,6522.0,8311.0,7605.540096
46,24,0,9,0,48,0,278,16,3540.0,4665.0,4323.213215999999
20,23,1,3,1,52,0,264,6,8100.0,13165.0,10833.101568
11,294,0,4,2,4,0,644,17,2253.0,6335.0,4944.80547
44,14,1,5,0,45,0,421,17,3582.0,5288.0,4675.4245439999995
46,144,1,8,0,70,1,198,8,13535.0,19810.0,2507.25024
2,451,1,1,0,36,0,317,7,4913.0,11337.0,6401.725575
17,108,0,2,0,89,1,158,9,1663.0,2864.0,358.2961536
30,14,1,8,0,71,0,132,9,3436.0,4413.0,4019.4297
12,55,1,1,0,97,1,287,14,1198.0,3219.0,4877.9030025
37,94,1,8,0,3,0,168,8,1374.0,9755.0,5736.376305
50,106,1,3,0,58,0,261,4,865.0,7981.0,4655.781072
50,90,1,7,0,74,0,106,5,1483.0,2506.0,2080.485
33,111,0,4,1,50,0,455,10,1957.0,4341.0,3584.0642399999997
8,116,1,3,0,37,1,230,9,2932.0,4516.0,592.11849375
1,3,1,8,0,43,0,164,3,1871.0,4024.0,3092.460768
41,416,1,8,2,80,0,133,1,2634.0,8813.0,5725.285925
19,452,1,8,0,95,0,131,11,2720.0,3499.0,3197.207552
8,57,1,6,0,80,0,208,11,4041.0,6338.0,5387.207775
50,358,1,1,3,99,0,285,7,2154.0,7822.0,5200.508543999999
14,446,1,3,0,94,0,241,6,4958.0,6485.0,5880.020608
6,55,1,6,0,47,0,315,5,3732.0,5669.0,4985.7357600000005
11,90,1,4,0,50,0,555,15,1026.0,3291.0,2699.352864
9,452,1,0,0,47,0,372,12,4943.0,6695.0,6158.312928
41,58,1,4,1,3,0,550,9,3014.0,8052.0,4150.324926
32,220,1,9,0,23,0,216,10,6626.0,9409.0,8220.9162
42,437,1,6,0,89,0,235,7,8056.0,9607.0,8951.889408
17,115,1,3,0,93,0,255,1,1557.0,2202.0,2103.950464
25,98,0,5,0,45,1,215,13,1025.0,2521.0,296.634312
5,2,1,8,1,52,0,117,5,4582.0,7074.0,5909.843376
16,188,1,5,0,89,0,297,12,3460.0,4601.0,4269.954304
14,63,1,0,1,93,0,363,17,5845.0,14320.0,10311.977984000001
42,186,1,3,0,39,0,241,7,2992.0,4884.0,4171.3056
32,152,1,8,0,83,0,116,6,6814.0,9663.0,8239.064064
38,98,0,7,0,8,0,139,8,1396.0,3418.0,2547.6752070000002
14,358,1,1,3,49,0,338,6,871.0,6799.0,4148.578079999999
32,358,0,9,3,65,0,204,16,3102.0,14232.0,8796.0213
20,3,1,9,0,21,1,217,17,1190.0,2936.0,341.67018375
14,46,1,3,0,94,1,242,5,6108.0,10282.0,1247.9322240000001
45,451,0,7,0,27,0,101,9,5734.0,8442.0,7177.39155
7,152,0,8,0,92,0,196,11,8409.0,12380.0,10444.146944
21,24,0,0,0,84,0,351,13,5721.0,8269.0,7249.176704
10,452,1,8,0,38,0,110,8,6246.0,8458.0,7449.2103
25,452,1,0,0,34,1,392,17,2978.0,6874.5,604.66305375
35,58,0,4,0,62,0,504,14,4497.0,5291.0,5350.8015
32,90,1,0,0,26,0,382,11,727.0,2749.0,2116.605225
12,11,0,4,3,38,0,248,9,588.0,968.0,1386.22575
48,58,0,7,0,61,1,114,7,4279.0,5743.0,761.5837349999999
47,58,1,2,0,12,0,153,14,4360.0,5857.0,5268.123135
33,24,0,5,0,16,0,275,15,7524.0,9888.0,8993.160593999999
46,441,1,4,0,4,0,527,7,2723.0,4096.0,3938.496111
3,450,1,8,0,72,0,129,4,1379.0,5516.0,3542.1012
15,151,1,2,0,28,0,141,11,381.0,1009.0,834.6681
19,165,1,7,0,78,0,112,7,4469.0,6884.0,5734.5453
32,467,1,1,0,3,1,333,15,648.0,944.0,169.51154715
35,9,0,9,3,56,0,272,16,8883.0,15506.0,12406.099536
6,358,1,0,3,68,0,373,12,7996.0,12008.0,10283.13
18,471,0,5,2,12,0,246,17,2237.0,2935.0,2836.11636
41,469,0,5,0,91,1,260,13,4290.0,6574.0,842.5490304
36,14,0,8,0,50,0,180,5,6281.0,8101.0,7327.4025599999995
39,57,0,0,0,91,0,371,16,3332.0,5293.0,4622.85824
4,268,0,2,2,28,0,157,13,1708.0,4589.0,3301.316025
50,179,0,3,0,94,0,243,8,3031.0,5618.0,4505.1381759999995
6,23,0,7,2,35,0,117,9,2023.0,6491.0,4366.885425
42,452,1,1,0,21,0,253,6,4496.0,6157.0,5568.74325
25,24,0,5,0,69,1,257,10,7540.0,11007.0,1417.07016
2,100,0,5,0,70,0,290,15,1055.0,2021.0,1812.0069
6,60,1,4,3,7,1,624,16,453.0,1242.0,220.9069071
15,256,1,0,0,20,0,394,16,1452.0,12086.0,6996.778825
40,55,1,8,0,85,0,165,10,1684.0,4106.0,3018.7942399999997
6,14,1,3,0,69,0,201,7,4494.0,5895.0,5345.1486
40,294,0,1,2,98,1,277,6,1165.0,4331.0,447.459936
48,192,0,7,0,42,0,126,6,1705.0,5260.0,3587.4822240000003
14,358,1,4,3,38,0,570,9,10003.0,14218.0,12659.6715
29,403,0,3,0,98,0,232,7,1764.0,3332.0,2741.722368
11,58,0,3,0,35,0,274,1,5058.0,6498.0,6037.44855
37,165,1,9,0,14,1,280,17,5012.0,7220.0,960.8639039999999
10,93,0,8,2,37,0,142,10,2097.0,4018.0,3194.5536
2,450,1,0,0,80,0,381,14,2562.0,4551.0,3853.7742
15,268,0,3,2,6,0,218,3,915.0,3099.0,2225.3774399999998
20,55,1,0,0,85,0,390,13,2977.0,5694.0,4663.011584000001
18,358,1,4,3,70,0,618,6,9615.0,12956.0,11791.1673
10,443,1,8,0,81,0,185,11,5850.0,7537.0,6786.703616
14,451,1,8,0,39,0,149,9,8051.0,11517.0,9916.955475
46,101,0,9,0,56,0,239,17,953.0,2509.0,1960.313184
20,169,0,3,1,49,0,269,3,1484.0,2402.0,2198.419488
34,3,0,1,0,43,0,300,16,3030.0,6085.0,4833.655344
9,11,1,7,3,10,0,106,8,622.0,1375.0,1105.18947
44,350,1,8,1,86,0,122,3,386.0,7462.0,3988.900608
42,403,1,5,0,23,1,250,13,3044.0,3676.0,540.80011125
50,3,0,3,0,40,0,286,8,2118.0,2909.0,2738.476025
30,11,1,8,3,84,0,184,7,485.0,1182.0,1003.419648
23,268,1,8,2,17,0,128,4,2338.0,1815.0,3913.118649
25,115,1,3,0,67,0,294,6,1716.0,2448.0,2353.4775
44,447,0,2,0,48,1,144,11,5575.0,5461.5,1216.2126024
41,132,1,5,0,46,0,200,13,1564.0,8475.0,5192.5834079999995
32,443,0,4,0,31,1,559,17,4291.0,6220.0,871.33071375
24,447,1,2,0,11,0,172,11,3104.0,4142.0,3800.7798840000005
23,141,0,7,0,91,0,126,6,2525.0,3337.0,3014.713856
11,455,1,4,0,64,0,508,8,2492.0,4463.0,3948.3972
33,131,1,1,0,38,0,284,6,3795.0,8480.0,6409.11705
50,83,1,7,0,62,0,108,6,1286.0,5793.0,3613.1238
10,76,1,6,0,33,0,337,7,7609.0,10379.0,9313.95675
6,358,0,5,3,65,0,267,16,3828.0,11931.0,8077.5189
4,441,1,0,0,33,1,362,15,4881.0,6838.0,932.20714125
44,23,1,3,2,20,1,240,4,1496.0,5779.0,568.7525099999999
6,152,0,4,0,62,0,533,7,1698.0,2254.0,2485.2762
5,93,1,8,2,67,0,136,4,3589.0,4899.0,4337.883
36,256,1,1,0,7,0,346,10,5755.0,19922.0,13196.020266
22,152,1,7,0,6,0,129,8,1852.0,2407.0,2259.97398
17,358,1,3,3,21,0,238,2,4074.0,13078.0,8793.6807
24,14,1,0,0,55,0,383,11,4585.0,6272.0,5780.238192
11,94,0,6,2,73,0,202,10,1538.0,6801.0,4331.9133
7,58,0,8,0,81,1,111,3,4755.0,5801.0,796.9433472000001
43,220,1,9,0,20,0,204,12,6725.0,9062.0,7924.563175
27,11,1,5,3,90,0,285,15,302.0,825.0,837.1193599999999
27,188,1,5,0,27,1,216,13,2890.0,3957.0,545.22601875
30,451,0,9,0,30,0,279,12,4691.0,6159.0,5696.233725
36,358,1,4,3,64,0,567,14,4144.0,13009.0,9063.9549
40,358,1,3,3,33,1,243,6,8161.0,16065.0,1849.85427375
47,149,0,1,0,99,0,319,7,6969.0,10509.0,9122.96
40,397,0,6,0,62,0,237,8,1621.0,4953.0,3491.3637
11,55,0,8,0,74,1,175,11,2440.0,5435.0,611.349255
41,13,0,5,3,100,0,251,14,398.0,2143.0,1489.0062
5,350,0,9,1,73,1,291,13,5500.0,8195.0,1061.3889
3,131,1,2,0,46,0,172,5,2442.0,6399.0,4565.303856
8,57,1,6,0,91,0,247,11,1949.0,4495.0,3422.535424
28,59,1,1,2,54,1,279,13,781.0,2577.0,292.07070719999996
40,62,1,1,0,57,0,340,16,4236.0,10317.0,7579.319904000001
2,14,0,8,0,14,1,121,9,4618.0,6133.0,825.1184799
15,126,1,7,0,86,1,140,9,2880.0,4295.0,551.5511232000001
26,198,0,4,0,11,0,222,8,2794.0,3761.0,3760.7438880000004
33,137,0,6,0,63,0,304,10,806.0,6918.5,1901.9088
44,37,1,8,2,87,0,140,8,7490.0,10076.0,8801.437568000001
32,101,1,4,0,41,1,587,8,1254.0,1594.0,299.8893456
32,58,1,3,1,69,0,231,1,3252.0,4523.0,4077.7011
30,3,1,5,0,10,0,266,13,1770.0,3792.0,3050.314938
48,456,0,0,0,97,0,384,12,2188.0,7795.0,5303.996544
11,23,1,1,2,93,0,318,9,6842.0,14393.0,10787.451136
22,2,1,1,1,95,0,339,17,4870.0,9236.0,7297.372544
